1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Jujutsu Kaisen Modulo
5	Dandadan
6	SPY x FAMILY
7	Black Clover
8	SAKAMOTO DAYS
9	Kagurabachi
10	The Mage Next Door
11	WITCHRIV
12	Gonron Egg
13	Money Forest
14	Ichi the Witch
15	Delinquent Gacha
16	Centuria
17	Hero Girl and Demon Lord Call It Quits
18	Blue Box
19	KAMI KILL
20	MAD
21	We're J-Just Childhood Friends
22	RuriDragon
23	The Long-Haired Girl's Garbage Small Talk
24	Asura’s Verdict
25	Gokurakugai
26	Make the Exorcist Fall in Love
27	Punk Gun
28	Acting Out
29	Drama Queen
30	Choujin X
31	Magnificent Uwakitsu, Age 32!
32	The Fragile Hearts Club
33	Hope You're Happy, Lemon
34	Hero Organization
35	Wish Upon a Star
36	Seraph of the End: Vampire Reign
37	Otr of the Flame
38	Hima-Ten!
39	Blooming Love
40	Bad Guy Meets Mermaid
