1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Kagurabachi
6	SAKAMOTO DAYS
7	Ichi the Witch
8	Lunolita
9	Hal Formula
10	Cannon Master
11	Centuria
12	World Wide Web MIKO!
13	Hey! Devil Girl!
14	Twilight Blade
15	Animal Signal
16	Hitoner
17	Blue Box
18	RuriDragon
19	MAD
20	So you weren't into me?!
21	Dream Partner
22	WITCHRIV
23	Make the Exorcist Fall in Love
24	MARRIAGETOXIN
25	Hope You're Happy, Lemon
26	Asura’s Verdict
27	Kinato's Magic
28	The Hero’s Bereaved Family
29	Choujin X
30	Drama Queen
31	Hero Organization
32	Subaru the Invincible
33	Ultimate Exorcist Kiyoshi
34	War of the Adults
35	Akane-banashi
36	Shinobi Undercover
37	Hunter x Hunter
38	Stained in Crimson
39	The Chrysalis Heart
40	World Trigger
41	One Piece
42	Boruto: Two Blue Vortex
43	Dandadan
44	SPY x FAMILY
45	Kagurabachi
46	SAKAMOTO DAYS
47	Ichi the Witch
48	Lunolita
49	Hal Formula
50	Cannon Master
51	Centuria
52	World Wide Web MIKO!
53	Hey! Devil Girl!
54	Twilight Blade
55	Animal Signal
56	Hitoner
57	Blue Box
58	RuriDragon
59	MAD
60	So you weren't into me?!
61	Dream Partner
62	WITCHRIV
63	Make the Exorcist Fall in Love
64	MARRIAGETOXIN
65	Hope You're Happy, Lemon
66	Asura’s Verdict
67	Kinato's Magic
68	The Hero’s Bereaved Family
69	Choujin X
70	Drama Queen
71	Hero Organization
72	Subaru the Invincible
73	Ultimate Exorcist Kiyoshi
74	War of the Adults
75	Akane-banashi
76	Shinobi Undercover
77	Hunter x Hunter
78	Stained in Crimson
79	The Chrysalis Heart
80	World Trigger
