1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dandadan
5	SPY x FAMILY
6	SAKAMOTO DAYS
7	Kagurabachi
8	So you weren't into me?!
9	Ichi the Witch
10	Centuria
11	Blue Box
12	Enigmatica
13	MAD
14	Immature Succubus
15	RuriDragon
16	Make the Exorcist Fall in Love
17	Kinato's Magic
18	WITCHRIV
19	Alien Headbutt
20	The Hero’s Bereaved Family
21	Drama Queen
22	ROAD☆STAR
23	Asura’s Verdict
24	Undercover Operation: Need-A-Kiss
25	Choujin X
26	Gokurakugai
27	Hope You're Happy, Lemon
28	The Dog that Barks at Death
29	The Struggle is Real with Giriko Kirigiri!
30	Blobtopia
31	Hero Organization
32	Mizunoke: A Modern Tale of Mysterious Water Dwellers
33	Under Doctor
34	MARRIAGETOXIN
35	Hima-Ten!
36	The Oracles of Kami
37	We're J-Just Childhood Friends
38	Devouring Life
39	Eren the Southpaw
40	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Dandadan
45	SPY x FAMILY
46	SAKAMOTO DAYS
47	Kagurabachi
48	So you weren't into me?!
49	Ichi the Witch
50	Centuria
51	Blue Box
52	Enigmatica
53	MAD
54	Immature Succubus
55	RuriDragon
56	Make the Exorcist Fall in Love
57	Kinato's Magic
58	WITCHRIV
59	Alien Headbutt
60	The Hero’s Bereaved Family
61	Drama Queen
62	ROAD☆STAR
63	Asura’s Verdict
64	Undercover Operation: Need-A-Kiss
65	Choujin X
66	Gokurakugai
67	Hope You're Happy, Lemon
68	The Dog that Barks at Death
69	The Struggle is Real with Giriko Kirigiri!
70	Blobtopia
71	Hero Organization
72	Mizunoke: A Modern Tale of Mysterious Water Dwellers
73	Under Doctor
74	MARRIAGETOXIN
75	Hima-Ten!
76	The Oracles of Kami
77	We're J-Just Childhood Friends
78	Devouring Life
79	Eren the Southpaw
80	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
