1	One Piece
2	Boruto: Two Blue Vortex
3	Black Clover
4	Dandadan
5	SPY x FAMILY
6	Kagurabachi
7	SAKAMOTO DAYS
8	Class 2-B Hero Destroyerz
9	Ichi the Witch
10	Hitoner
11	Roku's House of Oddities
12	Centuria
13	Drawn to the Fire
14	So you weren't into me?!
15	Blue Box
16	MAD
17	The Chrysalis Heart
18	Subaru the Invincible
19	MARRIAGETOXIN
20	WITCHRIV
21	The Hero’s Bereaved Family
22	Make the Exorcist Fall in Love
23	Asura’s Verdict
24	Kinato's Magic
25	Drama Queen
26	Hope You're Happy, Lemon
27	Choujin X
28	Seraph of the End: Vampire Reign
29	Hero Organization
30	Hima-Ten!
31	Alien Headbutt
32	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
33	Metropolitan Inverted Cross Hospital
34	Ultimate Exorcist Kiyoshi
35	We're J-Just Childhood Friends
36	War of the Adults
37	Shinobi Undercover
38	Under Doctor
39	Akane-banashi
40	Money Forest
