1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Kagurabachi
6	SAKAMOTO DAYS
7	Ichi the Witch
8	Lunolita
9	Hal Formula
10	Cannon Master
11	Centuria
12	World Wide Web MIKO!
13	Hey! Devil Girl!
14	Twilight Blade
15	Animal Signal
16	Hitoner
17	Blue Box
18	RuriDragon
19	MAD
20	So you weren't into me?!
21	Dream Partner
22	WITCHRIV
23	Make the Exorcist Fall in Love
24	MARRIAGETOXIN
25	Hope You're Happy, Lemon
26	Asura’s Verdict
27	The Hero’s Bereaved Family
28	Kinato's Magic
29	Hima-Ten!
30	Choujin X
31	Drama Queen
32	Hero Organization
33	Subaru the Invincible
34	Ultimate Exorcist Kiyoshi
35	War of the Adults
36	The Chrysalis Heart
37	Akane-banashi
38	Shinobi Undercover
39	Stained in Crimson
40	World Trigger
41	One Piece
42	Boruto: Two Blue Vortex
43	Dandadan
44	SPY x FAMILY
45	Kagurabachi
46	SAKAMOTO DAYS
47	Ichi the Witch
48	Lunolita
49	Hal Formula
50	Cannon Master
51	Centuria
52	World Wide Web MIKO!
53	Hey! Devil Girl!
54	Twilight Blade
55	Animal Signal
56	Hitoner
57	Blue Box
58	RuriDragon
59	MAD
60	So you weren't into me?!
61	Dream Partner
62	WITCHRIV
63	Make the Exorcist Fall in Love
64	MARRIAGETOXIN
65	Hope You're Happy, Lemon
66	Asura’s Verdict
67	The Hero’s Bereaved Family
68	Kinato's Magic
69	Hima-Ten!
70	Choujin X
71	Drama Queen
72	Hero Organization
73	Subaru the Invincible
74	Ultimate Exorcist Kiyoshi
75	War of the Adults
76	The Chrysalis Heart
77	Akane-banashi
78	Shinobi Undercover
79	Stained in Crimson
80	World Trigger
