1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Kagurabachi
6	SAKAMOTO DAYS
7	Ichi the Witch
8	Lunolita
9	Centuria
10	World Wide Web MIKO!
11	Hey! Devil Girl!
12	Hitoner
13	Animal Signal
14	Twilight Blade
15	Blue Box
16	RuriDragon
17	MAD
18	So you weren't into me?!
19	Dream Partner
20	WITCHRIV
21	Make the Exorcist Fall in Love
22	MARRIAGETOXIN
23	Asura’s Verdict
24	Hope You're Happy, Lemon
25	Kinato's Magic
26	The Hero’s Bereaved Family
27	Choujin X
28	Hero Organization
29	Drama Queen
30	The Chrysalis Heart
31	Hima-Ten!
32	Subaru the Invincible
33	The Fairy Next to Me
34	Ultimate Exorcist Kiyoshi
35	Akane-banashi
36	War of the Adults
37	Class 2-B Hero Destroyerz
38	Shinobi Undercover
39	Under Doctor
40	Stained in Crimson
